structure,type,seas_adj,date,value
ks_i52_spend_q,sd,na,2000-04-01,2.7136089758242017
ks_i52_spend_q,sd,na,2000-07-01,2.6554149317010753
ks_i52_spend_q,sd,na,2000-10-01,2.5509772433976154
ks_i52_spend_q,sd,na,2001-01-01,2.574712976461718
ks_i52_spend_q,sd,na,2001-04-01,2.716915537025565
ks_i52_spend_q,sd,na,2001-07-01,2.6856582803554145
ks_i52_spend_q,sd,na,2001-10-01,2.543945040082296
ks_i52_spend_q,sd,na,2002-01-01,2.626231871607831
ks_i52_spend_q,sd,na,2002-04-01,2.584590033508391
ks_i52_spend_q,sd,na,2002-07-01,2.5781586120741737
ks_i52_spend_q,sd,na,2002-10-01,2.519462542910831
ks_i52_spend_q,sd,na,2003-01-01,2.579104744146538
ks_i52_spend_q,sd,na,2003-04-01,2.620818585135942
ks_i52_spend_q,sd,na,2003-07-01,2.6715976051038104
ks_i52_spend_q,sd,na,2003-10-01,2.6555087760020735
ks_i52_spend_q,sd,na,2004-01-01,2.596398667807519
ks_i52_spend_q,sd,na,2004-04-01,2.5901752964448836
ks_i52_spend_q,sd,na,2004-07-01,2.5589609846187558
ks_i52_spend_q,sd,na,2004-10-01,2.4655230934835304
ks_i52_spend_q,sd,na,2005-01-01,2.500761298636874
ks_i52_spend_q,sd,na,2005-04-01,2.546481111594707
ks_i52_spend_q,sd,na,2005-07-01,2.5282206947007864
ks_i52_spend_q,sd,na,2005-10-01,2.494290050126116
ks_i52_spend_q,sd,na,2006-01-01,2.6083780628453694
ks_i52_spend_q,sd,na,2006-04-01,2.5670244592580587
ks_i52_spend_q,sd,na,2006-07-01,2.5739579407672912
ks_i52_spend_q,sd,na,2006-10-01,2.479621196788824
ks_i52_spend_q,sd,na,2007-01-01,2.555961544104437
ks_i52_spend_q,sd,na,2007-04-01,2.6562434194566062
ks_i52_spend_q,sd,na,2007-07-01,2.5284755667207146
ks_i52_spend_q,sd,na,2007-10-01,2.577580233138712
ks_i52_spend_q,sd,na,2008-01-01,2.5512695287023437
ks_i52_spend_q,sd,na,2008-04-01,2.457590561714673
ks_i52_spend_q,sd,na,2008-07-01,2.430863574333009
ks_i52_spend_q,sd,na,2008-10-01,2.399016341877238
ks_i52_spend_q,sd,na,2009-01-01,2.5837727217152513
ks_i52_spend_q,sd,na,2009-04-01,2.5853838109385814
ks_i52_spend_q,sd,na,2009-07-01,2.6099826901485828
ks_i52_spend_q,sd,na,2009-10-01,2.4899902947797403
ks_i52_spend_q,sd,na,2010-01-01,2.462498826495807
ks_i52_spend_q,sd,na,2010-04-01,2.559661393337512
ks_i52_spend_q,sd,na,2010-07-01,2.535783853990287
ks_i52_spend_q,sd,na,2010-10-01,2.4609037229614756
ks_i52_spend_q,sd,na,2011-01-01,2.587871289418611
ks_i52_spend_q,sd,na,2011-04-01,2.4271603389603196
ks_i52_spend_q,sd,na,2011-07-01,2.5000794077646944
ks_i52_spend_q,sd,na,2011-10-01,2.619065343321633
ks_i52_spend_q,sd,na,2012-01-01,2.42847461283869
ks_i52_spend_q,sd,na,2012-04-01,2.382625426719724
ks_i52_spend_q,sd,na,2012-07-01,2.4927226111329825
ks_i52_spend_q,sd,na,2012-10-01,2.375837044438357
ks_i52_spend_q,sd,na,2013-01-01,2.31015568641978
ks_i52_spend_q,sd,na,2013-04-01,2.3930199591687926
ks_i52_spend_q,sd,na,2013-07-01,2.4273493357255127
ks_i52_spend_q,sd,na,2013-10-01,2.4725532849089396
ks_i52_spend_q,sd,na,2014-01-01,2.3680692158183096
ks_i52_spend_q,sd,na,2014-04-01,2.4040237845246035
ks_i52_spend_q,sd,na,2014-07-01,2.3485608338222947
ks_i52_spend_q,sd,na,2014-10-01,2.346331132506891
ks_i52_spend_q,sd,na,2015-01-01,2.5133624470887894
ks_i52_spend_q,sd,na,2015-04-01,2.53696329807138
ks_i52_spend_q,sd,na,2015-07-01,2.5268044680600514
ks_i52_spend_q,sd,na,2015-10-01,2.4080175760615297
ks_i52_spend_q,sd,na,2016-01-01,2.3456610778220006
ks_i52_spend_q,sd,na,2016-04-01,2.453144607135236
ks_i52_spend_q,sd,na,2016-07-01,2.526029423599292
ks_i52_spend_q,sd,na,2016-10-01,2.507488673343566
ks_i52_spend_q,sd,na,2017-01-01,2.288273058991365
ks_i52_spend_q,sd,na,2017-04-01,2.322361009494467
ks_i52_spend_q,sd,na,2017-07-01,2.228201007501008
ks_i52_spend_q,sd,na,2017-10-01,2.2427781763117993
ks_i52_spend_q,sd,na,2018-01-01,1.9526561872919528
ks_i52_spend_q,sd,na,2018-04-01,2.013788313235115
ks_i52_spend_q,sd,na,2018-07-01,2.250784519537036
ks_i52_spend_q,sd,na,2018-10-01,2.0244147733773334
ks_i52_spend_q,sd,na,2019-01-01,1.9896945060440574
ks_i52_spend_q,sd,na,2019-04-01,2.0377683273867824
ks_i52_spend_q,sd,na,2019-07-01,2.084547350550075
ks_i52_spend_q,sd,na,2019-10-01,2.0450291401934386
ks_i52_spend_q,sd,na,2020-01-01,2.036087137996653
ks_i52_spend_q,sd,na,2020-04-01,1.6227789576452487
ks_i52_spend_q,sd,na,2020-07-01,2.038574380717969
ks_i52_spend_q,sd,na,2020-10-01,1.9757112332725506
ks_i52_spend_q,sd,na,2021-01-01,1.9803275695347509
ks_i52_spend_q,sd,na,2021-04-01,2.05788788013109
ks_i52_spend_q,sd,na,2021-07-01,2.010788986441741
ks_i52_spend_q,sd,na,2021-10-01,2.0255814466605364
ks_i52_spend_q,sd,na,2022-01-01,1.9169511197638256
ks_i52_spend_q,sd,na,2022-04-01,1.9402790149018123
ks_i52_spend_q,sd,na,2022-07-01,1.831072834474571
ks_i52_spend_q,sd,na,2022-10-01,1.9384581852840579
ks_i52_spend_q,sd,na,2023-01-01,1.9081069384312814
ks_i52_spend_q,sd,na,2023-04-01,1.9398400489161998
ks_i52_spend_q,sd,na,2023-07-01,2.058525049429088
ks_i52_spend_q,sd,na,2023-10-01,2.0012771289888867
ks_i52_spend_q,sd,na,2024-01-01,0.992720500874736
ks_i52_spend_q,sd,na,2024-04-01,1.0611689687269268
ks_i52_spend_q,sd,na,2024-07-01,1.1244199882939303
ks_i52_spend_q,sd,na,2024-10-01,1.1219311451811573
ks_i52_spend_q,sd,na,2025-01-01,1.0504408890998007
ks_i52_spend_q,sd,na,2025-04-01,1.2903395957759987
ks_i53_save_exp_q,sd,na,2007-04-01,6.2813837896537725
ks_i53_save_exp_q,sd,na,2007-07-01,6.431894926668938
ks_i53_save_exp_q,sd,na,2007-10-01,9.54757523124971
ks_i53_save_exp_q,sd,na,2008-01-01,6.1226323768357105
ks_i53_save_exp_q,sd,na,2008-04-01,4.507322813973495
ks_i53_save_exp_q,sd,na,2008-07-01,4.6532024242352374
ks_i53_save_exp_q,sd,na,2008-10-01,4.431528210444554
ks_i53_save_exp_q,sd,na,2009-01-01,4.501981839712962
ks_i53_save_exp_q,sd,na,2009-04-01,4.531197731583559
ks_i53_save_exp_q,sd,na,2009-07-01,4.4668197007503405
ks_i53_save_exp_q,sd,na,2009-10-01,4.404586479698242
ks_i53_save_exp_q,sd,na,2010-01-01,4.491279725170419
ks_i53_save_exp_q,sd,na,2010-04-01,4.473434132729348
ks_i53_save_exp_q,sd,na,2010-07-01,4.505466979306366
ks_i53_save_exp_q,sd,na,2010-10-01,4.473225017518016
ks_i53_save_exp_q,sd,na,2011-01-01,4.522675940869904
ks_i53_save_exp_q,sd,na,2011-04-01,4.225525340846415
ks_i53_save_exp_q,sd,na,2011-07-01,4.066376177228573
ks_i53_save_exp_q,sd,na,2011-10-01,4.207119408590379
ks_i53_save_exp_q,sd,na,2012-01-01,4.361687523457944
ks_i53_save_exp_q,sd,na,2012-04-01,4.253987915985072
ks_i53_save_exp_q,sd,na,2012-07-01,4.302754279819584
ks_i53_save_exp_q,sd,na,2012-10-01,4.131560104185582
ks_i53_save_exp_q,sd,na,2013-01-01,4.076192944663045
ks_i53_save_exp_q,sd,na,2013-04-01,4.269912484048102
ks_i53_save_exp_q,sd,na,2013-07-01,4.367416777691619
ks_i53_save_exp_q,sd,na,2013-10-01,4.504139206969756
ks_i53_save_exp_q,sd,na,2014-01-01,4.345195267939141
ks_i53_save_exp_q,sd,na,2014-04-01,4.59055089751749
ks_i53_save_exp_q,sd,na,2014-07-01,4.390385847344847
ks_i53_save_exp_q,sd,na,2014-10-01,4.311260065166401
ks_i53_save_exp_q,sd,na,2015-01-01,4.446842995158149
ks_i53_save_exp_q,sd,na,2015-04-01,4.450469288319215
ks_i53_save_exp_q,sd,na,2015-07-01,4.632921435924437
ks_i53_save_exp_q,sd,na,2015-10-01,4.404964848650425
ks_i53_save_exp_q,sd,na,2016-01-01,4.059600007359289
ks_i53_save_exp_q,sd,na,2016-04-01,4.350176216891806
ks_i53_save_exp_q,sd,na,2016-07-01,4.59948090014825
ks_i53_save_exp_q,sd,na,2016-10-01,4.530400333733938
ks_i53_save_exp_q,sd,na,2017-01-01,4.1849680265192415
ks_i53_save_exp_q,sd,na,2017-04-01,4.449230779488277
ks_i53_save_exp_q,sd,na,2017-07-01,4.243446923564323
ks_i53_save_exp_q,sd,na,2017-10-01,4.30373448333684
ks_i53_save_exp_q,sd,na,2018-01-01,3.731002585499009
ks_i53_save_exp_q,sd,na,2018-04-01,4.135359502837142
ks_i53_save_exp_q,sd,na,2018-07-01,4.5157387841178585
ks_i53_save_exp_q,sd,na,2018-10-01,4.122501796846382
ks_i53_save_exp_q,sd,na,2019-01-01,3.9941774469747955
ks_i53_save_exp_q,sd,na,2019-04-01,4.05657403396974
ks_i53_save_exp_q,sd,na,2019-07-01,4.128482622939732
ks_i53_save_exp_q,sd,na,2019-10-01,4.075360510135176
ks_i53_save_exp_q,sd,na,2020-01-01,3.996480048001701
ks_i53_save_exp_q,sd,na,2020-04-01,3.337021865471236
ks_i53_save_exp_q,sd,na,2020-07-01,3.8523248851736414
ks_i53_save_exp_q,sd,na,2020-10-01,3.769200852864933
ks_i53_save_exp_q,sd,na,2021-01-01,3.6495521076209214
ks_i53_save_exp_q,sd,na,2021-04-01,3.89443971850626
ks_i53_save_exp_q,sd,na,2021-07-01,4.015937020955179
ks_i53_save_exp_q,sd,na,2021-10-01,4.065629318795427
ks_i53_save_exp_q,sd,na,2022-01-01,3.8977264637301157
ks_i53_save_exp_q,sd,na,2022-04-01,3.9872940648494613
ks_i53_save_exp_q,sd,na,2022-07-01,3.989984190344217
ks_i53_save_exp_q,sd,na,2022-10-01,4.215998347443428
ks_i53_save_exp_q,sd,na,2023-01-01,4.00988970199316
ks_i53_save_exp_q,sd,na,2023-04-01,4.385931361449963
ks_i53_save_exp_q,sd,na,2023-07-01,4.656103852739457
ks_i53_save_exp_q,sd,na,2023-10-01,4.344662124449677
ks_i53_save_exp_q,sd,na,2024-01-01,2.3098895254039022
ks_i53_save_exp_q,sd,na,2024-04-01,2.5410280860165257
ks_i53_save_exp_q,sd,na,2024-07-01,2.710493147455406
ks_i53_save_exp_q,sd,na,2024-10-01,2.712299914701308
ks_i53_save_exp_q,sd,na,2025-01-01,2.4652610585010355
ks_i53_save_exp_q,sd,na,2025-04-01,2.8930749493932595
ks_i62_index_q,sd,na,2008-04-01,1.8688180936167686
ks_i62_index_q,sd,na,2008-07-01,1.8881809734094164
ks_i62_index_q,sd,na,2008-10-01,1.8942407621063404
ks_i62_index_q,sd,na,2009-01-01,1.8284053832734595
ks_i62_index_q,sd,na,2009-04-01,1.8342546971296705
ks_i62_index_q,sd,na,2009-07-01,1.8949837860363188
ks_i62_index_q,sd,na,2009-10-01,1.934750224015751
ks_i62_index_q,sd,na,2010-01-01,1.8617093464549304
ks_i62_index_q,sd,na,2010-04-01,2.078434841790958
ks_i62_index_q,sd,na,2010-07-01,1.9513808905202978
ks_i62_index_q,sd,na,2010-10-01,2.004709043527547
ks_i62_index_q,sd,na,2011-01-01,1.8739869877557842
ks_i62_index_q,sd,na,2011-04-01,1.7767356782965007
ks_i62_index_q,sd,na,2011-07-01,1.7679794013653758
ks_i62_index_q,sd,na,2011-10-01,1.7767033709203743
ks_i62_index_q,sd,na,2012-01-01,1.8790008532699403
ks_i62_index_q,sd,na,2012-04-01,1.8077871909315262
ks_i62_index_q,sd,na,2012-07-01,1.7614555683060589
ks_i62_index_q,sd,na,2012-10-01,1.7463584327395538
ks_i62_index_q,sd,na,2013-01-01,1.7172871137799104
ks_i62_index_q,sd,na,2013-04-01,1.7454905782983432
ks_i62_index_q,sd,na,2013-07-01,1.7741752741517718
ks_i62_index_q,sd,na,2013-10-01,1.8478617579375216
ks_i62_index_q,sd,na,2014-01-01,1.7785536376163824
ks_i62_index_q,sd,na,2014-04-01,1.890200792988104
ks_i62_index_q,sd,na,2014-07-01,1.7515229065245423
ks_i62_index_q,sd,na,2014-10-01,1.7397625162206867
ks_i62_index_q,sd,na,2015-01-01,1.8136703360880735
ks_i62_index_q,sd,na,2015-04-01,1.7382843141432194
ks_i62_index_q,sd,na,2015-07-01,1.9219164419195145
ks_i62_index_q,sd,na,2015-10-01,1.8093569232993651
ks_i62_index_q,sd,na,2016-01-01,1.6417684165377713
ks_i62_index_q,sd,na,2016-04-01,1.8190950445117724
ks_i62_index_q,sd,na,2016-07-01,1.9301241718582756
ks_i62_index_q,sd,na,2016-10-01,1.8795795195479237
ks_i62_index_q,sd,na,2017-01-01,1.7593384075489504
ks_i62_index_q,sd,na,2017-04-01,1.8626422097709212
ks_i62_index_q,sd,na,2017-07-01,1.7128960156240884
ks_i62_index_q,sd,na,2017-10-01,1.8492895899287944
ks_i62_index_q,sd,na,2018-01-01,1.6748644667640613
ks_i62_index_q,sd,na,2018-04-01,1.7825801866200883
ks_i62_index_q,sd,na,2018-07-01,1.9148575199243154
ks_i62_index_q,sd,na,2018-10-01,1.741226885601613
ks_i62_index_q,sd,na,2019-01-01,1.713786306499527
ks_i62_index_q,sd,na,2019-04-01,1.686064393598196
ks_i62_index_q,sd,na,2019-07-01,1.7522829898635048
ks_i62_index_q,sd,na,2019-10-01,1.753285830425238
ks_i62_index_q,sd,na,2020-01-01,1.7317556681816626
ks_i62_index_q,sd,na,2020-04-01,1.5950066773878206
ks_i62_index_q,sd,na,2020-07-01,1.7860839756883524
ks_i62_index_q,sd,na,2020-10-01,1.7027647725109882
ks_i62_index_q,sd,na,2021-01-01,1.7263065848682744
ks_i62_index_q,sd,na,2021-04-01,1.9770434385302085
ks_i62_index_q,sd,na,2021-07-01,1.9023538037153687
ks_i62_index_q,sd,na,2021-10-01,1.8909525736418429
ks_i62_index_q,sd,na,2022-01-01,1.7594021918300347
ks_i62_index_q,sd,na,2022-04-01,1.9354406312830892
ks_i62_index_q,sd,na,2022-07-01,1.8880332859071314
ks_i62_index_q,sd,na,2022-10-01,2.0272125765024143
ks_i62_index_q,sd,na,2023-01-01,1.990032629223639
ks_i62_index_q,sd,na,2023-04-01,2.10273110094467
ks_i62_index_q,sd,na,2023-07-01,2.105777487792525
ks_i62_index_q,sd,na,2023-10-01,2.075763272143903
ks_i62_index_q,sd,na,2024-01-01,1.1686811135505197
ks_i62_index_q,sd,na,2024-04-01,1.2410127660745445
ks_i62_index_q,sd,na,2024-07-01,1.324394255912079
ks_i62_index_q,sd,na,2024-10-01,1.347257205635644
ks_i62_index_q,sd,na,2025-01-01,1.2062969317041194
ks_i62_index_q,sd,na,2025-04-01,1.4292729510353546
ks_i63_index_q,index,csa,1972-10-01,10.9340250047587
ks_i63_index_q,index,csa,1973-01-01,1.9810657882464908
ks_i63_index_q,index,csa,1973-04-01,-0.8449463611530984
ks_i63_index_q,index,csa,1973-07-01,-2.6640681539864755
ks_i63_index_q,index,csa,1973-10-01,-10.034036568371603
ks_i63_index_q,index,csa,1974-01-01,-10.795284786260366
ks_i63_index_q,index,csa,1974-04-01,-22.27805348873135
ks_i63_index_q,index,csa,1974-07-01,-21.752413205397474
ks_i63_index_q,index,csa,1974-10-01,-26.394118966108348
ks_i63_index_q,index,csa,1975-01-01,-30.81092704288765
ks_i63_index_q,index,csa,1975-04-01,-27.233992810434298
ks_i63_index_q,index,csa,1975-07-01,-28.648154053727524
ks_i63_index_q,index,csa,1975-10-01,-24.687619105719325
ks_i63_index_q,index,csa,1976-01-01,-27.184482943937525
ks_i63_index_q,index,csa,1976-04-01,-11.395040976130023
ks_i63_index_q,index,csa,1976-07-01,-0.9841487424185219
ks_i63_index_q,index,csa,1976-10-01,-4.400978671652633
ks_i63_index_q,index,csa,1977-01-01,-18.734123640043162
ks_i63_index_q,index,csa,1977-04-01,-5.607714261666805
ks_i63_index_q,index,csa,1977-07-01,-2.3592089806671677
ks_i63_index_q,index,csa,1977-10-01,-4.855539378609638
ks_i63_index_q,index,csa,1978-01-01,-0.9576106880064399
ks_i63_index_q,index,csa,1978-04-01,-5.246950645325165
ks_i63_index_q,index,csa,1978-07-01,-4.288462409280995
ks_i63_index_q,index,csa,1978-10-01,-12.766031212952061
ks_i63_index_q,index,csa,1979-01-01,-5.129264620182413
ks_i63_index_q,index,csa,1979-04-01,-2.565627445089427
ks_i63_index_q,index,csa,1979-07-01,-12.416593715830125
ks_i63_index_q,index,csa,1979-10-01,-10.557508110434085
ks_i63_index_q,index,csa,1980-01-01,-8.695357416087012
ks_i63_index_q,index,csa,1980-04-01,-9.35435391153833
ks_i63_index_q,index,csa,1980-07-01,-9.466786975287782
ks_i63_index_q,index,csa,1980-10-01,-10.328363647435038
ks_i63_index_q,index,csa,1981-01-01,-13.43548662885233
ks_i63_index_q,index,csa,1981-04-01,-24.935017356564355
ks_i63_index_q,index,csa,1981-07-01,-24.435965960889106
ks_i63_index_q,index,csa,1981-10-01,-29.1166040519151
ks_i63_index_q,index,csa,1982-01-01,-24.0136120705432
ks_i63_index_q,index,csa,1982-04-01,-24.31386887766485
ks_i63_index_q,index,csa,1982-07-01,-29.218126373350998
ks_i63_index_q,index,csa,1982-10-01,-27.93826694336585
ks_i63_index_q,index,csa,1983-01-01,-27.395815457839326
ks_i63_index_q,index,csa,1983-04-01,-14.585132586833026
ks_i63_index_q,index,csa,1983-07-01,-16.626934737304516
ks_i63_index_q,index,csa,1983-10-01,-14.575361483873225
ks_i63_index_q,index,csa,1984-01-01,-8.29278403454013
ks_i63_index_q,index,csa,1984-04-01,-13.442307944828405
ks_i63_index_q,index,csa,1984-07-01,-7.53338986974493
ks_i63_index_q,index,csa,1984-10-01,-9.25927376700788
ks_i63_index_q,index,csa,1985-01-01,-4.391120037861219
ks_i63_index_q,index,csa,1985-04-01,-9.414937397299505
ks_i63_index_q,index,csa,1985-07-01,-7.179504947466732
ks_i63_index_q,index,csa,1985-10-01,-0.3546691190036608
ks_i63_index_q,index,csa,1986-01-01,5.39732089872265
ks_i63_index_q,index,csa,1986-04-01,1.7124478888882677
ks_i63_index_q,index,csa,1986-07-01,-4.37487139431016
ks_i63_index_q,index,csa,1986-10-01,1.2834957570096905
ks_i63_index_q,index,csa,1987-01-01,-0.4306584644372195
ks_i63_index_q,index,csa,1987-04-01,-2.6176837547752
ks_i63_index_q,index,csa,1987-07-01,-3.7701476024923304
ks_i63_index_q,index,csa,1987-10-01,-6.096670854600078
ks_i63_index_q,index,csa,1988-01-01,-7.362863565619879
ks_i63_index_q,index,csa,1988-04-01,-8.867562919404444
ks_i63_index_q,index,csa,1988-07-01,-1.1511396732387351
ks_i63_index_q,index,csa,1988-10-01,1.073168128319745
ks_i63_index_q,index,csa,1989-01-01,8.782062134854883
ks_i63_index_q,index,csa,1989-04-01,-0.24024840139638903
ks_i63_index_q,index,csa,1989-07-01,-9.794837162568518
ks_i63_index_q,index,csa,1989-10-01,-2.8695707670049373
ks_i63_index_q,index,csa,1990-01-01,-12.333178872929532
ks_i63_index_q,index,csa,1990-04-01,-18.18700954208285
ks_i63_index_q,index,csa,1990-07-01,-14.854308093389816
ks_i63_index_q,index,csa,1990-10-01,-39.43287778674975
ks_i63_index_q,index,csa,1991-01-01,-42.97433291573012
ks_i63_index_q,index,csa,1991-04-01,-29.93376105541665
ks_i63_index_q,index,csa,1991-07-01,-35.1099530497161
ks_i63_index_q,index,csa,1991-10-01,-41.14544529779363
ks_i63_index_q,index,csa,1992-01-01,-45.62295658599733
ks_i63_index_q,index,csa,1992-04-01,-41.4657395909625
ks_i63_index_q,index,csa,1992-07-01,-43.16148225873053
ks_i63_index_q,index,csa,1992-10-01,-43.20187410557413
ks_i63_index_q,index,csa,1993-01-01,-41.93094987749745
ks_i63_index_q,index,csa,1993-04-01,-35.57246204581345
ks_i63_index_q,index,csa,1993-07-01,-37.15130261193663
ks_i63_index_q,index,csa,1993-10-01,-23.019106301301452
ks_i63_index_q,index,csa,1994-01-01,-16.786526083269898
ks_i63_index_q,index,csa,1994-04-01,-12.511917954220367
ks_i63_index_q,index,csa,1994-07-01,-12.029542828305317
ks_i63_index_q,index,csa,1994-10-01,-12.016819879637724
ks_i63_index_q,index,csa,1995-01-01,-26.035608523796682
ks_i63_index_q,index,csa,1995-04-01,-20.484803229614712
ks_i63_index_q,index,csa,1995-07-01,-19.326874423350848
ks_i63_index_q,index,csa,1995-10-01,-19.602541759376777
ks_i63_index_q,index,csa,1996-01-01,-28.811405042186074
ks_i63_index_q,index,csa,1996-04-01,-33.838236792270976
ks_i63_index_q,index,csa,1996-07-01,-36.004181011750646
ks_i63_index_q,index,csa,1996-10-01,-27.312361500020074
ks_i63_index_q,index,csa,1997-01-01,-26.066507910103198
ks_i63_index_q,index,csa,1997-04-01,-23.1022872923354
ks_i63_index_q,index,csa,1997-07-01,-13.79285523205138
ks_i63_index_q,index,csa,1997-10-01,-11.844437992859065
ks_i63_index_q,index,csa,1998-01-01,-12.727457237717042
ks_i63_index_q,index,csa,1998-04-01,-8.230020835357287
ks_i63_index_q,index,csa,1998-07-01,-1.9526849219411626
ks_i63_index_q,index,csa,1998-10-01,-3.796722011333305
ks_i63_index_q,index,csa,1999-01-01,-7.985385093214195
ks_i63_index_q,index,csa,1999-04-01,-9.533323650985642
ks_i63_index_q,index,csa,1999-07-01,-4.8538824343940155
ks_i63_index_q,index,csa,1999-10-01,0.4799704220562503
ks_i63_index_q,index,csa,2000-01-01,5.13031745735009
ks_i63_index_q,index,csa,2000-04-01,1.788270639496033
ks_i63_index_q,index,csa,2000-07-01,3.226111832903475
ks_i63_index_q,index,csa,2000-10-01,-0.47117034850727973
ks_i63_index_q,index,csa,2001-01-01,-0.09733412410038733
ks_i63_index_q,index,csa,2001-04-01,-4.151821875983589
ks_i63_index_q,index,csa,2001-07-01,-6.371600834622849
ks_i63_index_q,index,csa,2001-10-01,-26.728405073850663
ks_i63_index_q,index,csa,2002-01-01,-11.090674850682682
ks_i63_index_q,index,csa,2002-04-01,-12.026407067802644
ks_i63_index_q,index,csa,2002-07-01,-18.441997103334014
ks_i63_index_q,index,csa,2002-10-01,-26.329755786216673
ks_i63_index_q,index,csa,2003-01-01,-20.69085812354203
ks_i63_index_q,index,csa,2003-04-01,-26.667183009919697
ks_i63_index_q,index,csa,2003-07-01,-21.36761431976036
ks_i63_index_q,index,csa,2003-10-01,-17.690095433958952
ks_i63_index_q,index,csa,2004-01-01,-13.533142415221853
ks_i63_index_q,index,csa,2004-04-01,-11.841547925337595
ks_i63_index_q,index,csa,2004-07-01,-15.775838846121806
ks_i63_index_q,index,csa,2004-10-01,-16.155960247679534
ks_i63_index_q,index,csa,2005-01-01,-14.859395594195844
ks_i63_index_q,index,csa,2005-04-01,-16.7952188265089
ks_i63_index_q,index,csa,2005-07-01,-18.084218948963553
ks_i63_index_q,index,csa,2005-10-01,-17.139537336371383
ks_i63_index_q,index,csa,2006-01-01,-6.62424053505647
ks_i63_index_q,index,csa,2006-04-01,-7.733232999203155
ks_i63_index_q,index,csa,2006-07-01,-4.674916197920546
ks_i63_index_q,index,csa,2006-10-01,-4.6800811213061175
ks_i63_index_q,index,csa,2007-01-01,-4.74997376013246
ks_i63_index_q,index,csa,2007-04-01,-3.626939907928733
ks_i63_index_q,index,csa,2007-07-01,-6.229828526156497
ks_i63_index_q,index,csa,2007-10-01,-5.096801872470075
ks_i63_index_q,index,csa,2008-01-01,-12.55764547969732
ks_i63_index_q,index,csa,2008-04-01,-15.814702245941255
ks_i63_index_q,index,csa,2008-07-01,-31.430234495634224
ks_i63_index_q,index,csa,2008-10-01,-33.523635564016274
ks_i63_index_q,index,csa,2009-01-01,-27.44238013148176
ks_i63_index_q,index,csa,2009-04-01,-31.233590194516413
ks_i63_index_q,index,csa,2009-07-01,-22.234703197333104
ks_i63_index_q,index,csa,2009-10-01,-5.870319627274215
ks_i63_index_q,index,csa,2010-01-01,-5.13591369070064
ks_i63_index_q,index,csa,2010-04-01,-1.434188530289465
ks_i63_index_q,index,csa,2010-07-01,0.6671150001957042
ks_i63_index_q,index,csa,2010-10-01,-3.315646487454595
ks_i63_index_q,index,csa,2011-01-01,-6.316676381159805
ks_i63_index_q,index,csa,2011-04-01,-6.79850196145365
ks_i63_index_q,index,csa,2011-07-01,-17.04053123161363
ks_i63_index_q,index,csa,2011-10-01,-15.959960622410275
ks_i63_index_q,index,csa,2012-01-01,-17.00909846296304
ks_i63_index_q,index,csa,2012-04-01,-13.21668583477622
ks_i63_index_q,index,csa,2012-07-01,-16.81892135999353
ks_i63_index_q,index,csa,2012-10-01,-14.933330824536819
ks_i63_index_q,index,csa,2013-01-01,-8.674062777443604
ks_i63_index_q,index,csa,2013-04-01,-10.44419846503445
ks_i63_index_q,index,csa,2013-07-01,-11.34469316084059
ks_i63_index_q,index,csa,2013-10-01,-8.778756689910548
ks_i63_index_q,index,csa,2014-01-01,-6.158678479226503
ks_i63_index_q,index,csa,2014-04-01,-9.39764144755083
ks_i63_index_q,index,csa,2014-07-01,-6.870481681860425
ks_i63_index_q,index,csa,2014-10-01,-11.637827882621087
ks_i63_index_q,index,csa,2015-01-01,-13.481064495384572
ks_i63_index_q,index,csa,2015-04-01,-8.345747750108536
ks_i63_index_q,index,csa,2015-07-01,-16.553772898407555
ks_i63_index_q,index,csa,2015-10-01,-14.865520824555126
ks_i63_index_q,index,csa,2016-01-01,-15.681727555447608
ks_i63_index_q,index,csa,2016-04-01,-15.607957715411555
ks_i63_index_q,index,csa,2016-07-01,-16.821132872317325
ks_i63_index_q,index,csa,2016-10-01,-13.148629983427785
ks_i63_index_q,index,csa,2017-01-01,-9.588494351565702
ks_i63_index_q,index,csa,2017-04-01,-14.438852817417668
ks_i63_index_q,index,csa,2017-07-01,-9.051156195397827
ks_i63_index_q,index,csa,2017-10-01,-10.428053462766607
ks_i63_index_q,index,csa,2018-01-01,-9.99455394700655
ks_i63_index_q,index,csa,2018-04-01,-14.238897232939504
ks_i63_index_q,index,csa,2018-07-01,-14.666150641143934
ks_i63_index_q,index,csa,2018-10-01,-12.598909521758122
ks_i63_index_q,index,csa,2019-01-01,-17.86990024522225
ks_i63_index_q,index,csa,2019-04-01,-18.23276884289935
ks_i63_index_q,index,csa,2019-07-01,-17.875604516465526
ks_i63_index_q,index,csa,2019-10-01,-19.664495017878426
